GenSymbol	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	M1	M2	M3	M4	M5	M6	M7	M8	M9	M10	M11	M12
Bdnf	-1.647702488	-2.787248896	-1.630938952	-2.460989127	-2.037212614	-2.367433969	-2.116279098	-2.34288321	-2.2669824	-1.797277628	-1.374497576	-1.219582385	-1.231965617	-1.349169281	-1.021265474	-0.460969269	0.352566454	-1.129238384	-1.243646183	-1.664791177	-0.855713419	-0.521529279	0.626355026	-0.242442458
Bend6	-2.278954636	-2.317498614	-3.049152392	-3.267690853	-2.998615677	-2.150823772	-3.554325836	-3.727713984	-3.211431213	-1.569937439	-2.245546868	-1.999030835	-5.356785848	-3.006686493	-4.742875419	-2.485220248	-4.286140924	-3.339070653	-5.522688236	-5.045333764	-5.455708503	-2.286508288	-2.605130304	-2.929357879
Bet1	5.793367907	5.052398504	5.109556973	5.055763977	5.5014901	4.779443592	4.688896492	4.77199647	4.771521162	4.234102731	4.215880467	4.772566632	5.647835421	5.62719825	5.401050159	5.685847665	5.737218945	5.246373882	5.529767859	5.427753653	5.584379294	4.624761832	5.24293399	4.832657139
Bgn	4.862262921	5.218653319	4.938601023	5.433239904	4.606531061	5.466307356	5.386921282	4.48250628	4.468668026	5.233612008	5.439530057	5.548935933	4.172143442	4.28503225	3.987921106	4.318237292	4.408256702	4.492814573	4.512555596	4.641927461	4.907481979	4.727261564	4.381338753	4.708060291
Bhlhb9	-0.740813098	-1.036724168	-1.669386532	-0.47594435	-0.158265137	-0.638247359	-0.397240987	-0.49676526	-0.228873356	-0.5026564	-0.25424808	-0.187160086	-1.313864367	-1.163054681	-2.471440683	-1.428247478	-1.065741678	-1.467333943	-1.203269361	-0.901480726	-0.678880041	-2.276212548	-2.173963703	-2.102911404
Bhmt	9.504300597	9.764815208	10.29982618	9.661261485	9.519555664	9.826661293	9.899242107	9.937590098	9.728250467	9.663166691	9.557394772	9.980111009	10.93447227	10.54974617	10.76417495	11.05682735	10.82805713	10.7482935	10.47599682	10.63098602	10.27021355	10.78876726	10.09440763	10.44536668
Bicd1	-5.368372297	-4.789684956	-5.748600108	-6.278790804	-5.466659128	-5.322337878	-5.171124091	-5.702171414	-4.855112021	-6.468337976	-5.958122316	-5.836855802	-7.15097139	-5.894596543	-6.563921761	-8.962189243	-6.3380724	-6.391040914	-5.849319714	-7.359225982	-7.773678515	-6.353396397	-5.348938478	-5.961957207
Bin2	0.825183192	-0.203337463	-0.798870543	-0.187066465	-0.300960153	0.361117035	0.364269855	0.420390774	-0.911540855	0.020555538	-0.051873152	-0.034967128	-1.242662639	-0.825657504	-1.34072206	-1.158951146	-0.930754289	-0.756496644	-0.861916892	-0.220943721	-0.701268965	-1.049409158	-1.319239975	-1.080377699
Bin3	3.028431241	2.702985492	2.445951776	2.883550439	2.533144682	2.697429115	2.875117529	2.904002316	2.876568023	2.835556282	2.832768519	2.783925952	2.070306886	2.066743638	2.176504694	2.765872043	1.928768253	2.31834866	2.339490887	2.199377102	2.290801838	1.977283587	2.070907918	2.077861653
Birc3	2.039766584	1.528001129	1.468770972	1.513177412	1.880720784	1.627462094	1.763254336	1.940260734	1.781611507	2.22103565	1.961827032	1.995596674	1.375050556	1.847303445	0.751198039	0.864802223	1.308191931	0.686343643	0.991977994	1.470333819	1.376923785	0.800860565	1.066413007	1.44316635
Blnk	-0.267022328	-0.2270975	-0.224807831	0.316203681	-0.820917045	0.114620224	-0.191736878	0.214025306	-0.262418795	2.204666603	2.565653225	2.61851589	-1.710817107	-1.858180101	-1.871273723	-2.113741738	-2.111595343	-2.050861045	-1.647363493	-1.828721424	-1.567527985	0.553635744	0.919713819	0.153338411
Bmf	2.521000468	0.80733019	1.449286675	1.45126651	2.048358265	0.076381227	1.817701018	2.295499698	2.331739607	3.33465408	3.299468871	3.154362854	-1.2183801	-0.409805207	-0.387579556	-1.559413437	-1.057664916	-1.926201699	1.035715395	1.340818599	1.271413723	1.707118341	2.305696252	2.135226204
Bmp5	1.074279355	0.232341487	-0.095154479	0.747146751	0.507221253	1.141968961	0.470365059	0.372562128	0.285496916	0.603957422	0.433525688	0.679820113	0.145103523	0.792055715	-0.89144209	-0.052254558	0.031437545	0.194112274	0.31615733	0.577556928	0.480027239	-0.88654486	-0.647591741	-0.597282188
Bmp7	-2.149472583	-2.503208397	-1.994355691	-1.812607225	-2.280271571	-2.215552972	-1.43758025	-2.208294265	-1.503903803	-1.93318749	-1.451346371	-1.9422406	-0.529514154	-0.666448032	-0.67550043	-0.387502177	-0.809595002	-0.632919739	0.621805735	0.834686948	0.579102893	-0.752641172	-1.183572321	-1.566818328
Bmper	0.217131431	-0.989987894	-1.881847622	-1.04062154	-0.162190743	-0.794862765	-1.547088335	-1.228259754	-1.300441261	-0.358428077	-0.17513278	-0.126703351	-4.398427461	-3.859274735	-3.975541874	-3.94902056	-3.431892381	-4.982348275	-4.589483481	-3.914253391	-3.618602324	-3.6239177	-5.021071052	-3.936088467
Bmx	-3.918732373	-3.524144778	-3.881518006	-4.953211142	-3.909495568	-5.244570232	-3.31665747	-4.16594836	-4.051669478	-3.249534127	-4.462082552	-4.154356926	-5.022810067	-4.733196432	-4.92248353	-4.290318345	-4.054500166	-5.107445148	-4.488900399	-4.403868603	-4.166419763	-5.482252238	-5.225865993	-5.418038346
Bmyc	1.387279815	1.278847132	1.877343773	1.665429156	0.594615428	1.878595876	1.780725838	1.157981481	1.526204058	1.832796869	1.948847505	2.197280396	2.615703489	2.430865981	2.93160175	3.193875803	2.919494546	3.321633755	3.09267935	2.845612487	3.312463333	3.976299474	3.410300396	3.589200199
Bnip3	6.76469912	6.673386818	6.854257523	6.295322628	6.336961724	6.265549415	7.739436347	7.419698995	7.558573776	7.529992686	7.452834261	7.447934537	6.065242705	6.091731565	6.564090028	6.896937815	6.628605932	6.106373448	6.597903569	6.380488771	6.564711974	7.175215191	7.124607299	7.044929566
Bok	1.994337143	1.741454043	1.487800168	1.444905553	1.125525472	1.972652221	1.705637363	0.658462861	1.018100008	1.169488921	1.328802005	1.450427392	2.006355479	1.803160894	2.485416522	2.505492102	1.52562291	2.151952959	2.431069308	2.209581253	1.893548603	2.238062274	2.121920532	2.524101298
Brat1	1.636311398	1.175186043	1.532252118	1.539059525	1.6564323	1.77389508	1.730057326	1.468014989	1.807223012	1.59665373	1.558894544	1.562420727	1.465577506	1.213328616	0.998975323	0.965440767	1.246706021	1.247101144	1.361931145	1.793675353	1.633091713	1.186627327	1.23155529	1.349376602
Brca1	-1.470732755	-2.622936237	-2.542794471	-2.188844671	-1.76854793	-2.530472398	-2.617888354	-2.391516228	-1.615105828	-1.228641746	-1.299737855	-1.121568131	-3.034644941	-3.249149994	-4.039656738	-3.18039067	-3.057968257	-3.048471884	-3.660536021	-3.205762987	-2.706643643	-2.976986004	-2.246518688	-2.734447885
Brca2	-2.333406999	-2.313806982	-2.272130068	-2.800354664	-2.373020801	-2.247456911	-1.471912828	-1.791507711	-1.517110424	-1.240022682	-1.324671823	-1.464942405	-2.440091224	-2.467365857	-3.072944004	-3.226071171	-2.553434616	-2.777739488	-2.761839259	-2.146096944	-2.50279949	-2.142448893	-2.358165461	-2.28917131
Brd8	1.061990426	0.612777105	0.966519064	0.4765787	1.318611859	0.94308115	1.096518249	1.172877899	1.145325297	1.201765579	1.100123212	1.207036973	0.709564148	0.766332251	0.262493294	-0.055084597	0.555698379	0.806365306	0.472300599	0.968267736	0.838588779	0.668455018	0.590281039	0.745667602
Bsg	8.878988896	8.790429957	9.096246038	8.793749603	8.428125637	8.868754662	8.58224738	8.50079807	8.751764965	8.379239723	8.76372693	8.621616016	8.153258143	8.083952613	8.664699712	8.649963877	8.073702431	8.15205663	8.1624014	8.348475882	8.32254111	8.247519325	7.959016623	8.454554288
Bst2	8.515924503	8.458619874	8.263208157	8.552926493	8.082574866	8.483211169	8.320236445	8.296457407	8.175594459	8.337519327	8.129901182	8.081669838	7.779128369	7.554519785	7.883944556	8.190585232	7.886397725	7.947958313	8.240304788	7.858963186	8.124514251	7.811201271	7.781510533	7.931151166
Btbd2	3.044243721	2.560445952	2.997386356	3.011284515	3.012411345	3.262051235	3.279968947	3.138300065	3.319878012	3.506525779	3.573725947	3.315590864	2.71529377	2.63177715	2.530195624	2.569746263	2.528558817	2.621069574	2.87600215	3.085893694	3.007660175	2.990544677	2.942683396	2.958490076
Btbd6	2.206268125	2.060701119	2.027939604	2.119409302	2.240650156	2.291948279	2.419789656	2.426447261	2.628309339	2.346015108	2.298482366	2.324214397	2.159684077	1.75813685	1.973556175	2.250652391	1.897406955	1.806352932	1.987044308	2.218908231	2.224734898	1.854442554	2.005884997	1.906328797
Btbd9	1.800599685	1.791305653	1.88406255	1.923658836	1.858223745	2.029166615	1.769852122	1.511073281	1.448578555	2.081724795	2.346939875	2.235791382	1.429990815	1.63071299	1.683606634	1.222643841	1.625649235	1.469792224	1.196128584	1.549777584	1.579527744	1.891994595	1.989422431	1.905273872
Btd	5.607788944	5.637676897	5.627647691	5.791790634	5.557134343	5.94592836	5.561069472	5.455629702	5.628414918	5.625986398	5.723574943	5.710445543	5.147607907	5.125184068	5.182183769	5.202656714	5.196367047	5.220523436	5.002801517	5.092993871	5.016318022	4.835474425	5.112379035	4.968892539
Btg1	3.376054175	3.930633271	2.78068175	3.903626415	3.485851844	3.775608964	2.96096943	3.437454141	3.256482338	3.233903395	2.936104573	3.279922903	2.928281247	3.397488108	3.0394999	3.39297679	3.441563155	2.862167685	2.624360627	2.31246769	2.322222375	2.200585959	2.843748734	2.396992416
Btg2	2.207518077	0.684890534	0.286609139	0.817565958	1.35849754	1.103356636	1.165358867	0.800777751	0.902034978	1.524840997	1.496544159	1.608676792	0.180758935	0.435265875	-0.66591461	0.005888589	-0.515960888	0.285780969	0.212681388	0.677972716	0.881664619	0.450189817	0.985995816	0.389346536
Btk	-0.784241894	-1.662492127	-2.660433862	-1.777912638	-1.830670153	-1.159956594	-1.478575317	-1.805000202	-1.777324014	-1.404156473	-1.724592392	-1.93262011	-3.331115515	-1.903430477	-3.186971207	-2.692380294	-3.776198877	-3.369703387	-2.622589684	-2.190918175	-2.376425264	-2.366228442	-3.459572721	-3.234112261
Btla	-2.599129852	-3.516100765	-3.612344538	-4.07087681	-3.842018778	-2.938608112	-2.5565546	-2.56416235	-3.385652371	-2.743820227	-3.24054756	-2.848120407	-5.725248606	-5.042768253	-5.4547844	-3.629947344	-4.172582873	-4.562567698	-3.660577982	-3.854431574	-3.749467177	-4.707698837	-3.666825439	-5.213731523
Btnl2	-2.200833099	-2.952355524	-2.8629897	-3.109159563	-3.649095461	-2.315558252	-7.265005018	-6.910290125	-5.439070662	-2.007498384	-1.382750423	-2.140723748	-3.76420727	-3.475970034	-4.34249389	-4.254710684	-4.472444376	-4.624915849	-8.033292184	-7.231436671	-8.227539587	-2.742941092	-3.427301992	-3.114684915
Bub1b	-2.651540938	-3.053589525	-3.900813078	-3.686643614	-3.694879767	-2.530622442	-2.824167572	-2.762074124	-3.33884584	-4.000498682	-3.96187852	-3.865187118	-3.838225287	-4.049723311	-4.365386659	-3.771123941	-4.435348294	-4.426901629	-3.409095845	-3.029181677	-3.108039612	-4.522724715	-4.169196913	-4.276879403
Bysl	2.084894256	1.510090977	2.241574801	2.076169125	2.12123096	2.060984658	1.592569458	1.0660823	1.390271468	1.445721407	1.637832788	0.966755296	2.346956889	2.154813249	1.785504519	2.200811918	2.163595338	2.424411547	1.877508689	1.938041087	1.908198046	1.910291345	2.309624413	1.764677361
Bzrap1	-6.772655985	-6.686030718	-5.854368973	-8.268548685	-5.9646396	-6.444683281	-4.688052403	-5.480293053	-4.701660755	-6.024180255	-6.185694702	-5.60314608	-7.462142969	-6.708663507	-6.945042084	-8.535065465	-7.761759414	-7.814730797	-7.749518791	-6.027912633	-7.934742041	-6.567516012	-6.299186739	-6.688589518
C130026I21Rik	-2.984536686	-3.903980011	-4.401177474	-4.032343837	-3.08038075	-2.712352772	-2.988458562	-3.791443786	-3.572035182	-3.474442634	-3.458301998	-2.632977907	-4.775177325	-5.549478222	-4.67683149	-4.48488586	-5.379157634	-5.690814497	-5.921853651	-4.712963712	-5.484343251	-4.567714435	-6.257409411	-3.704465978
C1qa	6.633076596	5.959280984	5.142960676	6.161986411	5.557103701	6.291988417	6.479038116	6.04207739	5.242038426	5.960898558	5.856935906	5.648620749	4.345155054	4.876899977	4.31933613	5.121935447	4.233581332	4.615239716	5.329532661	5.400326155	4.737962513	4.789244099	4.847596102	4.799486272
C1qb	5.907791998	5.012769779	4.411744851	5.220453786	4.656616495	5.760856976	5.938316377	5.224183085	4.775672168	4.995850799	5.340167005	5.12534114	3.363885938	4.210014738	3.483312761	4.103010784	3.075037957	3.615486924	4.859517393	4.902290691	4.37674185	4.206174334	3.867016745	3.985892018
C1qc	5.70356033	5.084978419	4.422878839	5.400192926	4.57198012	5.689103433	5.992059143	5.535996933	4.793318481	5.099610812	5.264645267	5.430037665	3.558561532	4.109034537	3.267805435	4.140345128	3.194416476	3.730911624	4.978808828	4.889731491	4.375692842	4.352829133	4.200221838	4.043921887
C1qtnf1	2.018876265	1.308483201	1.025886358	1.325950487	1.283418074	1.892422114	1.59645814	0.907359876	0.814575032	1.45691126	1.693654217	1.462356012	0.44567374	1.36695721	0.264824641	0.201219811	0.577982233	0.515419786	0.614577935	0.978649604	0.984428941	0.927373121	0.558786813	0.715278392
C1qtnf5	0.393383249	0.560030123	-0.055672264	0.67934272	-0.094627533	0.53757439	0.66606575	0.518736548	0.161578155	0.587893002	0.313721834	0.320738824	-0.542185105	-1.036596903	-0.275098315	0.345782405	0.203276344	0.165056517	0.354982424	-0.825309801	0.010221268	0.051636601	0.073107277	-0.064164635
C1qtnf6	-1.294048631	-1.569667619	-2.004022064	-2.02891671	-2.208054269	-1.5562703	-1.522795187	-1.875375415	-1.915239055	-1.057151485	-1.1990765	-1.640438349	-2.587524115	-2.357307669	-2.454680001	-2.347736552	-2.577112552	-2.532449224	-2.314007839	-2.050861045	-1.624803723	-1.676083511	-1.493548357	-1.38172375
C2cd4d	-2.223818509	-2.560259856	-2.021570043	-2.593136842	-2.936629598	-3.276149653	-1.689152698	-1.680446804	-2.203289293	-2.334476246	-2.414852846	-2.95370732	-2.184693462	-2.566980749	-0.980463178	-0.530007779	-1.530843368	-2.211745283	-1.443085067	-1.969706303	-2.092087953	-1.289040862	-1.183995105	-1.406946513
C3ar1	-0.275066892	-1.413503288	-1.579663128	-0.824632531	-1.186708459	-0.95805617	-0.44520096	-0.514385635	-1.339118832	-0.722915061	-0.869783408	-1.185267482	-2.266899075	-1.414295183	-2.317685602	-2.322844497	-2.313175897	-2.041785382	-1.612064025	-0.945734969	-1.718151035	-1.783181364	-1.950324628	-2.298140481
C3	1.00E-11	10.1359401	9.862690044	1.00E-11	1.00E-11	1.00E-11	10.00371466	1.00E-11	1.00E-11	10.22602678	10.22607496	9.98688019	9.802351569	9.951777187	9.048674862	9.035153748	9.338856695	9.611259078	9.358444616	9.739525796	9.62803172	8.946643145	9.082266156	9.230397577
C4bp-ps1	-2.14643543	-2.376897285	-1.629657138	-2.986867945	-2.026781088	-3.761620087	-2.683974777	-2.518982184	-2.559290131	-2.490188646	-1.90950966	-1.017314841	-1.24692609	-1.547779915	-1.827952913	-1.047842401	-0.74553173	-1.724239609	-1.987863306	-2.151144144	-2.654244841	-1.706332884	-1.082056565	-1.410512617
C4b	7.066993283	6.123066052	6.256002945	6.481290868	6.959735385	6.687774579	7.08782347	7.251378258	7.372708379	4.614933592	4.659953092	4.472689215	6.345233133	6.343109303	6.000534149	5.564594618	5.808011714	5.918338525	6.759075919	7.088629255	6.972520347	4.575633028	4.345921464	4.436948016
C5ar1	-1.021426536	-1.583951526	-1.554438549	-1.413730048	-1.447855117	-1.325101906	-1.378018017	-1.647991826	-2.319960159	-1.030796083	-1.106538377	-0.72844285	-2.772091379	-1.808058407	-2.388634959	-2.500895514	-2.39472946	-2.44773705	-2.334912902	-1.837769335	-2.815966048	-2.192856139	-2.475976455	-1.391232383
C5ar2	-0.975073297	-1.034523769	-1.559813191	-1.409569481	-1.644243966	-1.082413958	-0.775860914	-0.725682272	-1.480365508	-2.709990888	-2.86655221	-3.527792581	-2.189338092	-1.679919738	-2.017551399	-2.220715062	-2.109968957	-2.149498186	-1.063101669	-1.160108116	-1.623971949	-3.144813972	-3.903446668	-3.675018933
C6	3.570414355	2.946270472	2.797849291	2.761629947	3.398555595	3.334081956	2.389511746	2.49356536	2.232814227	2.364253043	2.197940857	2.653303122	6.436031879	6.283947693	6.087980421	5.525968621	6.104181478	6.277620309	6.44885471	6.576516091	6.625358171	6.17738565	6.159421307	5.861918155
C730002L08Rik	-1.870835701	-2.876752305	-2.176322369	-2.609746144	-3.292977103	-2.101393824	-2.155829703	-1.164337817	-1.682186563	-1.101353584	-1.962238264	-1.399657923	-0.412646531	-0.815145916	-0.882187951	-0.442524228	-0.075577777	-0.504669138	-1.872546326	-1.728937733	-1.948190805	-1.733430517	-1.04798856	-1.282593143
C730027H18Rik	-0.111932066	-0.764348906	-0.361093927	-1.20577297	-0.326414632	-0.90762746	-0.640829707	-0.019202543	-0.16882969	-2.075440958	-1.734342276	-1.499695584	0.441069097	0.292722863	0.323854249	-0.068489396	0.452163141	0.081339627	0.103638629	0.683525791	0.688162451	-0.976625404	-0.583274814	-0.321367356
C8a	7.030236746	5.953868176	5.317933518	5.859649079	6.766449401	6.440218043	4.514690387	5.271201545	5.308815905	5.284177258	4.852323507	4.733159075	7.390916986	7.457840498	7.011495639	6.37374564	7.058543793	7.234721647	7.134313365	7.154797861	7.104231809	7.389360304	7.409187247	7.273879501
C8b	7.375812717	6.326851897	6.157067971	6.682432841	7.118847658	6.425383771	5.379776894	5.709740029	5.893706824	5.873013393	5.705331031	5.59203538	7.398128011	7.386328128	7.081648536	7.042173721	7.13188782	7.238127639	7.409416395	7.259705607	7.049815884	7.523710922	7.520563682	7.238662682
C9	8.153050358	6.791892193	6.4130592	7.323424115	7.712795224	7.103319285	4.875096882	6.044400677	5.9697169	6.837110678	6.606083879	6.629977283	8.514832384	8.286696365	7.75966186	7.888207465	8.052937507	8.195367286	7.950812483	7.893313667	7.683731539	8.061997552	7.974861957	7.769480844
Cables1	1.718096354	1.019111196	0.995216759	1.550536252	1.18009056	1.491601725	-0.036169315	0.540285225	0.606821212	1.362346444	1.221716257	1.125042688	-0.69247355	-0.256986626	-0.667542967	-0.880144528	-0.89188106	-1.115641213	-1.50349879	-1.384022555	-1.365306374	0.539679949	0.632584643	0.885246353
Cables2	2.707454112	2.396918458	2.661931977	2.717947254	2.92522851	2.993455179	2.58149105	2.759511669	2.584654693	2.907132948	2.963895773	2.761453365	2.727935698	2.579334645	2.137860874	1.979151007	2.507609456	2.461156575	2.110703997	2.382885784	2.394596454	2.108979357	2.336126254	2.17674722
Cacfd1	3.553839684	3.64203147	3.675477231	3.53913399	3.664278027	3.395707206	3.555165814	3.510822705	3.415312487	3.533525972	3.546227734	3.54181217	3.465896126	2.906130576	3.275938239	3.026511491	3.166349102	3.216589893	3.213622573	3.221276993	3.229032578	3.426814887	3.734720457	3.396145786
Cacna2d1	-2.992448534	-3.196528264	-2.791148169	-3.002876715	-3.52537187	-3.182982597	-2.50378106	-3.465232367	-3.72726872	-2.700581831	-3.168356203	-2.607968397	-3.51202474	-3.617142872	-3.947673147	-3.937336688	-3.258991297	-3.186432626	-3.751871313	-3.569554567	-3.465125616	-3.354210556	-4.073560854	-3.884555454
Cacnb4	-3.502716088	-3.305075246	-2.80022402	-3.530502406	-2.863798112	-3.326788055	-2.927578591	-2.464337178	-2.411586855	-2.617020727	-3.090938148	-2.743385423	-3.266204891	-3.696438763	-3.382292279	-3.564657307	-3.169991367	-3.79644249	-4.046923432	-3.920797908	-3.683105409	-4.266060543	-3.76647904	-3.325572614
Cadm1	2.460388726	2.727685249	2.278068035	2.79049473	2.321677044	2.829098595	2.704318678	2.703074114	2.537248846	2.7570766	2.666815662	2.607306639	2.163972039	2.657934916	2.458539495	1.899867803	2.55708409	2.053736948	1.973280639	2.071567048	2.228951028	1.92510695	1.997949917	2.171210031
Cadm3	0.318565585	0.479209862	0.264104008	0.462345541	0.077270348	0.51371307	0.72049737	0.025709217	-0.08774717	0.379964684	0.725994124	0.784395096	-0.883821581	-0.338653536	-0.861203876	-0.372798481	-0.110482846	-0.317417714	-0.109986083	-0.307310355	0.107580751	-0.215646786	-0.002110763	0.047105585
